200
46,65,85,46,93,96,61,20,44,61,92,83,21,98,54,63,99,57,89,13,36,3,22,33,71,40,68,53,15,81,63,42,65,7,0,79,26,1,39,12,91,84,83,88,72,9,68,14,85,95,23,59,32,9,55,18,79,74,37,78,25,63,90,8,10,30,68,54,33,5,56,32,35,64,2,41,45,46,8,62,77,84,70,11,66,71,74,43,94,20,73,9,3,82,24,12,66,65,33,85,97,37,9,88,64,83,5,7,58,80,39,56,68,85,72,52,89,50,71,20,47,61,36,77,82,26,37,88,42,13,16,98,86,71,50,97,83,14,70,3,79,97,3,66,62,42,99,61,33,74,5,4,36,86,31,43,58,13,79,50,38,30,81,53,98,90,94,51,91,64,93,55,28,28,83,1,100,86,82,40,32,8,73,28,94,86,97,39,2,96,69,40,95,48,17,69,76,2,1,12
73,69,86,43,63,81,13,57,25,96,92,5,83,47,27,83,33,68,88,31,8,86,92,82,5,83,100,20,6,22,78,83,75,0,21,0,60,37,45,30,69,52,100,6,80,97,63,97,6,26,83,2,96,68,58,67,3,55,92,93,6,14,72,56,43,16,27,20,72,93,60,36,73,54,30,21,38,89,35,71,84,44,43,55,1,19,21,22,97,15,1,58,24,97,83,98,33,46,55,3,36,4,53,50,90,32,76,0,45,11,62,47,38,36,82,62,51,95,37,94,30,76,59,5,93,60,69,86,76,100,28,5,43,33,83,3,11,57,66,70,16,65,41,34,85,83,87,69,97,48,95,19,49,48,61,26,68,20,51,19,6,85,90,85,76,88,16,91,4,36,23,41,72,63,31,38,69,21,21,66,80,15,42,17,72,81,74,99,81,22,96,34,93,47,95,23,56,75,50,65
49,10,52,85,95,8,92,7,72,97,94,41,80,21,95,55,27,85,23,31,64,79,46,79,9,80,91,50,78,85,78,10,14,74,74,40,0,60,100,94,67,89,1,10,99,62,50,89,59,16,96,3,6,49,23,20,62,93,29,49,27,1,70,49,34,96,15,33,29,41,41,35,31,66,30,39,27,65,39,57,81,22,67,87,97,32,78,76,69,68,68,56,20,18,75,26,26,93,79,80,8,7,16,9,69,10,6,53,24,14,48,91,99,8,70,54,51,84,17,84,12,29,70,22,52,73,44,85,53,11,3,35,81,23,85,27,22,73,50,27,82,78,36,97,11,79,69,78,49,91,49,97,86,10,41,80,52,85,18,28,87,8,26,12,67,4,46,36,0,49,3,69,64,84,37,53,39,7,99,61,9,91,2,62,56,93,4,51,93,23,61,76,46,18,24,35,13,62,20,43
9,26,32,54,58,32,94,20,49,91,41,61,96,45,66,27,37,34,18,86,17,78,91,78,63,91,92,46,23,2,46,18,58,19,99,63,40,0,38,24,23,7,64,45,1,33,3,49,100,87,73,94,35,65,86,47,90,68,17,43,63,86,71,77,73,99,92,40,22,93,16,25,71,67,67,51,9,60,42,60,47,93,21,63,4,85,14,4,62,66,100,43,3,92,88,4,62,46,37,2,24,92,74,63,23,5,91,41,34,5,65,71,56,25,65,78,57,13,81,81,71,71,94,31,80,33,79,87,26,36,64,60,98,3,1,18,41,93,8,53,92,80,15,99,68,28,18,26,85,60,56,25,30,65,69,26,14,50,25,61,4,90,33,49,33,5,41,6,99,31,1,25,79,41,88,95,56,0,5,38,77,86,23,45,85,53,76,66,36,3,22,50,19,26,58,33,57,77,13,69
12,94,81,4,72,10,70,27,29,32,86,21,5,35,98,26,4,57,24,67,55,29,55,45,56,2,48,3,77,3,58,35,48,0,61,55,0,62,0,66,92,20,100,46,94,16,64,95,24,79,17,56,41,4,63,76,1,71,18,59,40,44,50,67,34,19,61,73,98,42,10,76,5,58,4,69,42,50,63,54,86,25,37,12,22,65,34,9,98,44,68,67,31,61,18,67,91,41,37,17,67,36,50,91,75,49,16,28,82,89,31,61,35,74,42,10,5,96,37,57,55,62,70,73,61,20,19,99,25,67,72,43,21,11,85,22,29,18,18,1,97,55,77,53,31,25,95,100,99,42,22,53,34,75,23,43,1,14,56,70,20,8,96,74,66,12,58,54,12,46,78,95,71,94,77,14,65,45,68,55,37,61,86,24,41,47,3,51,60,77,19,43,100,5,31,94,58,42,4,56
15,48,37,69,4,57,23,77,65,96,49,97,20,8,75,17,36,66,78,92,7,16,41,4,65,40,1,73,45,51,18,58,33,34,88,70,6,76,34,0,94,52,5,46,81,30,33,89,40,28,50,60,39,55,88,90,51,59,66,22,3,7,14,82,11,79,44,25,68,61,20,36,75,97,88,85,69,8,86,87,77,71,51,33,30,18,92,23,37,56,30,36,76,70,74,91,50,41,63,69,17,77,8,51,39,60,97,59,13,35,99,69,34,15,27,18,75,57,22,76,57,9,87,4,34,76,13,3,97,97,80,42,28,22,55,20,60,17,44,77,60,15,87,2,75,88,31,54,47,8,25,16,79,88,25,24,28,6,39,63,95,41,89,67,79,53,42,91,86,4,90,84,0,61,6,42,64,16,70,72,39,39,58,59,37,42,69,83,51,55,75,76,24,0,87,18,57,4,37,81
54,50,77,58,14,65,70,97,8,43,2,31,45,83,16,52,38,15,50,51,36,90,86,36,58,77,71,75,52,84,32,70,18,87,9,31,33,77,8,6,0,95,74,96,13,3,35,95,49,6,34,31,66,40,47,5,69,24,35,91,28,15,59,16,18,87,51,65,15,61,9,73,82,72,2,96,93,21,24,79,82,3,71,50,53,87,18,22,24,74,39,62,98,32,14,97,81,12,63,27,93,87,91,53,67,65,31,97,55,37,47,19,91,17,16,85,81,69,23,75,14,78,67,54,4,38,91,21,24,37,10,38,62,56,17,44,38,61,78,40,7,68,23,59,51,71,16,25,34,74,76,16,7,28,33,79,44,59,70,89,69,70,84,47,46,90,10,76,48,38,66,59,19,87,96,65,52,18,37,56,44,63,34,12,19,45,58,86,12,34,24,31,96,28,60,0,87,6,90,44
37,28,46,29,74,93,96,81,100,21,28,20,43,30,61,83,89,4,3,76,26,24,8,74,45,28,1,66,47,40,37,10,86,22,16,48,11,93,80,48,5,0,26,5,60,6,93,92,75,46,0,37,47,3,10,8,30,62,56,15,4,14,68,23,0,50,10,94,0,75,90,58,18,39,27,34,11,42,67,54,1,60,95,94,45,80,89,27,61,28,13,53,75,72,82,46,73,3,90,31,94,48,1,54,88,81,62,89,32,89,42,58,14,43,56,91,25,58,58,18,23,18,93,10,85,60,100,56,52,25,30,20,25,61,3,74,42,69,31,44,75,72,16,47,13,39,10,75,64,49,94,83,73,22,47,56,44,66,7,91,95,60,88,64,27,69,61,32,100,44,15,17,74,30,22,65,28,14,14,90,46,63,68,54,18,60,54,43,60,64,19,82,78,34,67,74,16,37,18,36
6,97,3,56,88,95,86,23,59,30,93,93,97,41,7,74,54,59,83,45,36,24,53,0,82,41,29,43,27,73,93,2,12,93,17,0,99,36,0,95,26,74,0,97,17,94,90,0,44,77,66,82,90,3,96,98,44,12,48,80,95,20,14,48,39,40,49,45,75,75,98,33,50,47,23,3,59,89,11,72,11,80,42,12,9,88,0,69,34,40,89,74,43,37,26,27,48,69,63,7,95,40,32,72,4,62,21,81,49,47,33,94,92,1,45,10,24,62,35,62,91,35,38,28,26,88,18,74,2,32,42,95,54,18,56,68,71,75,30,15,53,67,32,1,27,0,64,22,14,40,60,27,22,10,6,47,81,98,77,88,56,58,60,52,70,89,70,39,15,3,89,69,16,29,62,27,66,89,29,73,80,75,73,40,11,32,23,16,35,50,6,34,75,86,21,45,28,95,13,7
30,46,43,85,43,29,34,39,8,46,54,50,85,89,25,22,44,46,5,44,95,35,6,33,92,47,70,87,63,34,91,64,52,47,12,94,90,55,54,54,4,95,3,0,24,38,61,11,7,41,13,77,90,32,61,41,69,51,91,76,0,16,86,90,35,62,10,83,7,82,11,87,29,18,53,26,27,44,53,7,35,50,97,80,9,6,27,39,33,1,39,60,100,93,14,58,59,70,57,65,44,57,29,99,54,22,71,26,23,11,86,64,42,77,79,61,28,44,68,65,82,86,94,61,20,89,34,83,16,17,39,19,97,29,68,29,42,49,30,2,70,5,0,94,19,26,74,24,69,17,4,18,41,31,35,80,16,0,41,56,67,61,92,51,69,44,67,44,98,39,29,46,34,51,98,10,6,60,29,83,35,96,19,92,77,96,46,81,8,39,14,48,45,63,92,66,66,76,91,92
8,89,72,57,87,43,55,61,48,4,11,69,80,41,30,61,6,57,85,36,63,14,48,98,88,13,8,31,31,79,38,5,85,56,28,20,1,99,6,19,87,40,83,76,0,5,28,25,97,27,79,58,35,30,83,23,94,85,95,33,6,1,49,97,35,87,71,81,59,83,73,9,64,52,61,44,35,33,48,41,5,72,25,8,6,82,37,8,38,10,33,26,97,7,65,39,74,75,52,21,75,94,32,26,41,2,15,25,18,69,8,98,5,78,88,76,5,3,96,48,92,31,74,85,25,95,69,60,43,66,92,97,81,64,78,84,38,72,85,86,6,88,59,79,75,46,99,69,50,85,11,26,67,41,83,16,35,22,42,16,41,7,46,73,69,30,13,18,90,76,21,86,77,56,53,46,18,37,6,62,84,9,37,31,19,88,25,62,35,83,78,24,87,88,33,13,80,48,67,92
47,53,42,22,70,85,13,31,48,95,72,41,33,85,88,83,73,52,16,59,86,73,54,84,68,55,51,25,90,59,95,85,85,0,91,3,38,67,84,70,97,94,6,62,95,0,1,97,77,1,21,62,40,2,20,44,35,10,75,77,32,45,24,83,53,43,18,64,52,67,27,55,64,17,9,72,76,45,39,29,84,6,40,96,47,64,32,15,74,72,60,15,21,58,59,54,19,48,32,70,76,4,26,51,79,3,88,34,91,49,38,61,46,77,100,97,39,44,44,44,46,54,99,39,24,7,7,67,93,77,16,99,87,41,26,73,46,35,24,28,93,33,48,72,29,99,7,34,1,6,8,70,99,34,93,19,44,37,64,88,54,67,84,53,67,94,9,53,6,43,86,18,36,75,76,87,16,80,78,73,26,4,55,74,44,49,60,64,34,3,31,78,56,78,95,70,95,24,100,73
36,59,59,30,37,56,95,64,74,72,64,71,96,75,44,31,63,16,78,45,3,4,62,52,72,43,13,40,43,68,51,27,41,58,32,37,50,97,36,67,65,7,10,39,72,99,0,17,16,7,26,92,39,63,52,96,21,3,100,22,26,28,82,44,66,17,67,39,70,76,82,19,87,18,98,30,87,35,24,37,46,43,37,38,86,64,68,36,78,21,78,60,46,63,99,77,11,44,45,24,1,15,9,61,67,26,50,88,65,14,3,31,94,40,6,86,23,57,85,82,62,90,80,14,11,97,71,13,79,17,27,73,89,78,30,21,40,2,32,66,13,76,48,20,20,3,91,45,97,86,47,59,82,10,66,62,96,52,4,12,50,100,86,52,100,92,29,20,18,76,6,12,67,75,82,20,66,64,29,18,57,15,42,11,39,72,42,10,36,39,26,13,12,10,87,6,65,95,52,20
53,51,98,26,38,86,79,64,40,11,12,70,43,16,90,60,53,60,13,50,13,9,62,93,99,16,69,26,72,54,55,41,6,2,86,3,11,51,5,11,5,8,100,89,75,3,83,0,39,98,62,99,44,100,46,9,26,19,40,14,42,1,38,20,44,69,60,81,40,12,95,54,7,74,97,43,77,4,10,10,17,92,32,30,20,15,38,39,85,90,62,82,5,28,93,7,52,63,17,45,6,79,94,12,44,54,86,35,59,20,11,78,67,92,32,80,78,55,39,31,23,4,46,74,0,97,44,46,2,28,3,83,8,81,19,48,28,58,42,10,8,91,61,55,94,7,41,65,0,68,68,97,26,99,89,28,36,9,10,91,56,88,33,11,89,55,85,49,65,30,91,59,56,57,32,57,44,16,48,52,49,0,45,95,94,73,100,50,13,42,55,20,14,56,18,85,11,73,73,34
59,97,74,29,57,68,70,38,46,0,68,11,37,2,54,48,72,93,80,63,28,98,77,51,70,72,28,50,30,76,85,69,64,56,15,94,41,0,76,60,51,25,56,93,3,23,84,61,0,73,1,40,89,55,75,91,81,85,80,74,52,56,88,76,61,8,34,58,32,69,35,45,86,74,71,44,75,63,33,88,91,22,53,77,89,24,31,18,31,96,100,44,67,42,47,72,95,24,61,69,70,3,31,51,24,60,84,66,10,91,69,52,91,29,84,47,50,1,97,77,82,34,71,80,93,39,69,97,41,97,33,88,95,97,6,32,28,3,71,29,64,80,70,78,47,3,59,88,66,51,79,87,63,19,55,87,94,55,41,36,67,36,27,14,63,99,62,6,29,33,47,90,11,25,54,30,30,38,61,99,67,0,23,71,31,60,42,36,97,69,99,80,10,40,40,16,94,64,74,100
45,37,42,87,22,23,65,7,82,46,48,61,45,93,59,59,94,26,12,0,28,28,70,61,53,56,94,45,24,32,65,59,57,27,5,74,84,13,21,72,94,54,23,59,73,99,93,2,27,0,5,67,64,92,77,22,31,75,57,59,97,10,95,13,50,39,60,45,31,58,27,48,89,30,94,70,51,75,32,25,26,72,25,19,58,53,40,20,44,59,81,69,79,1,16,63,8,37,81,96,78,58,48,41,26,77,59,95,85,33,23,62,0,3,72,16,76,14,76,22,46,70,45,18,13,4,62,71,97,9,12,67,3,2,76,41,86,77,70,24,37,14,94,77,35,82,38,90,54,58,49,71,98,32,81,86,85,88,97,45,90,14,54,30,43,23,79,40,73,66,19,99,36,48,22,71,57,97,4,88,9,5,50,32,76,53,32,65,3,73,12,71,1,52,75,47,71,95,8,85
68,14,15,85,66,0,96,55,94,6,75,41,21,28,71,45,33,50,11,62,8,23,24,62,92,31,72,29,9,67,68,46,54,74,77,17,4,27,83,50,66,100,34,87,21,79,74,38,99,95,0,92,88,75,3,95,46,63,50,34,56,72,68,27,78,19,2,24,44,22,37,39,1,92,96,56,21,18,34,15,47,63,52,97,47,56,6,16,47,100,53,23,12,43,54,79,77,100,95,4,79,82,50,88,0,57,48,84,70,61,85,78,37,76,7,5,60,59,82,3,65,71,12,32,80,27,66,88,95,39,76,28,29,38,20,5,32,36,39,60,22,59,42,56,56,66,2,60,58,67,18,74,95,83,5,89,96,90,70,63,57,82,60,52,68,30,45,77,5,62,19,69,10,10,1,95,59,12,28,85,40,47,12,88,14,10,4,68,60,70,74,25,1,95,48,64,24,59,27,61
27,20,50,37,19,70,46,11,51,96,71,77,41,86,41,30,16,68,75,77,51,48,94,3,49,3,87,20,61,11,5,50,18,88,41,98,97,6,44,40,69,63,18,23,42,38,8,1,60,33,8,0,58,34,74,5,63,88,48,86,1,36,27,89,35,49,17,87,6,34,59,43,65,5,46,37,50,90,40,27,0,85,68,12,59,77,72,31,73,9,27,39,74,81,14,80,67,40,70,55,38,9,43,11,32,98,72,98,84,77,90,6,86,97,20,15,94,21,55,46,13,7,92,76,7,94,88,27,100,26,80,82,56,90,58,37,32,93,74,76,48,20,96,24,27,41,85,62,19,78,7,89,93,90,81,56,2,65,3,25,13,44,81,92,62,76,88,15,72,75,2,88,2,6,68,68,90,7,88,56,20,9,72,94,16,97,25,81,11,49,82,18,99,84,21,39,93,86,43,95
12,51,68,18,40,44,86,87,82,90,24,76,36,59,83,24,90,15,55,93,29,52,76,78,61,7,68,64,42,11,78,35,98,14,68,4,94,65,59,61,34,53,10,10,65,60,61,56,11,36,12,42,0,17,56,21,89,82,3,33,86,43,25,20,45,33,20,31,75,50,42,95,88,54,99,46,72,31,1,79,30,91,70,60,29,5,71,96,12,97,62,14,27,70,53,18,50,90,61,76,18,15,82,96,44,88,15,67,41,30,4,67,59,66,52,35,73,97,31,58,52,100,72,67,58,55,1,58,75,15,98,45,87,17,22,48,55,96,49,6,45,9,84,23,76,17,66,56,75,56,99,75,84,32,76,67,64,29,78,65,23,58,57,25,40,5,17,36,8,39,61,39,73,82,6,89,78,15,61,10,87,71,22,49,95,53,91,74,4,15,9,72,58,46,31,62,45,74,7,65
0,75,44,25,0,35,0,71,66,15,84,12,50,64,70,57,72,23,90,80,88,67,8,79,12,8,54,70,77,39,1,30,95,5,91,32,51,35,96,45,60,97,97,68,70,98,37,0,45,8,25,66,83,0,94,6,25,72,76,50,64,88,30,18,90,87,79,87,74,47,6,73,66,54,75,86,35,41,68,34,3,26,7,11,77,91,74,38,13,36,8,56,52,18,32,86,0,14,68,28,92,62,62,80,53,39,100,89,26,66,44,6,28,32,12,84,91,83,16,6,51,48,80,99,41,98,55,87,12,87,96,99,44,42,80,47,49,72,13,33,15,85,75,47,56,60,43,100,11,18,60,10,4,72,50,81,45,53,12,29,40,62,87,63,61,13,86,97,20,33,67,20,82,4,14,3,92,16,83,13,67,78,5,42,81,4,79,33,5,99,17,24,44,54,53,87,19,65,20,81
79,30,88,78,27,77,89,66,8,56,37,73,9,100,60,20,51,22,73,72,73,27,61,96,42,79,74,16,25,48,40,50,45,52,45,42,77,14,37,12,53,90,4,39,17,80,48,54,25,23,97,26,44,6,0,8,50,46,79,39,47,67,84,14,36,65,52,52,84,22,73,93,64,29,73,95,31,73,70,37,99,23,17,15,50,97,62,27,38,80,20,3,57,63,72,73,79,43,42,58,76,22,96,22,24,35,11,89,15,92,90,26,64,35,27,100,83,1,92,1,6,15,46,37,68,15,48,56,80,19,64,16,42,22,57,73,75,64,30,49,0,15,59,57,61,75,20,38,42,96,63,23,46,90,24,6,11,21,6,31,34,28,26,11,85,66,2,17,74,22,13,41,48,96,48,11,76,89,86,17,55,25,93,70,45,66,42,16,65,18,54,5,32,44,91,18,10,75,31,70
98,10,79,22,18,1,43,74,30,51,83,99,53,45,72,74,74,41,39,53,54,70,92,14,41,87,74,47,57,0,44,26,48,65,82,33,80,53,24,10,95,92,2,59,77,56,4,91,9,78,5,95,79,94,92,0,44,13,32,76,20,43,95,86,10,61,100,40,19,2,87,98,23,17,5,6,51,9,62,95,0,34,15,33,54,96,4,82,8,15,94,24,71,73,17,39,87,1,0,64,8,52,87,52,38,12,44,67,91,2,40,5,16,55,34,14,40,97,79,84,24,79,45,52,18,9,77,45,43,78,47,28,96,46,37,75,84,42,57,86,63,93,6,45,47,44,64,6,30,2,55,7,47,22,9,98,67,93,20,24,40,1,34,53,21,90,67,43,61,91,26,74,86,22,99,63,41,58,3,48,23,50,66,33,47,73,81,69,25,85,30,42,67,15,80,4,43,7,6,39
80,5,55,12,47,26,3,26,64,6,19,44,12,48,66,40,96,80,65,54,72,1,66,18,80,23,69,41,25,38,37,45,23,11,21,97,38,10,99,49,31,70,56,31,6,65,79,74,19,69,54,37,11,75,50,56,0,42,58,2,8,98,65,19,34,69,53,9,68,18,57,38,48,7,6,57,100,92,70,82,65,100,54,99,60,73,77,23,28,9,91,60,5,13,5,29,7,2,3,22,97,53,97,36,86,33,8,68,69,7,70,56,78,2,29,58,28,97,56,30,81,0,23,10,12,44,90,17,59,40,73,61,65,75,56,62,82,80,59,64,69,23,68,87,66,77,45,69,4,56,98,79,97,78,97,66,85,100,45,34,100,19,0,64,23,79,68,29,35,91,21,93,95,7,67,86,9,62,96,4,98,100,53,0,53,5,52,76,74,89,81,81,72,73,27,77,71,79,77,29
61,18,87,20,3,22,83,61,39,9,86,43,83,35,77,98,98,92,31,80,72,36,22,43,12,87,29,94,61,44,16,25,68,79,26,45,7,32,29,41,76,38,88,49,15,90,97,81,15,25,37,12,18,28,54,87,58,0,50,59,20,45,6,62,6,61,19,42,33,50,90,34,91,42,18,27,58,74,73,71,19,14,15,73,90,51,76,83,24,88,29,98,90,76,43,46,47,16,21,53,37,90,0,7,75,12,84,40,85,55,98,47,63,69,54,68,44,65,14,3,88,3,63,21,45,97,30,90,51,33,71,42,91,90,28,74,55,10,95,54,46,84,15,94,56,6,11,70,7,63,21,9,1,45,13,77,5,82,95,33,88,12,82,30,52,79,64,43,37,66,28,23,12,83,71,42,92,20,12,56,27,90,43,98,76,37,96,29,52,29,53,78,86,76,91,21,97,75,96,7
18,15,58,96,84,91,4,17,2,92,60,73,45,22,72,85,83,2,53,16,49,63,90,28,60,14,99,26,78,81,56,53,24,30,63,8,71,83,82,34,65,44,52,9,5,25,0,60,20,43,50,52,97,24,21,68,42,50,0,74,43,29,99,71,41,16,61,52,70,60,45,9,17,56,39,51,50,78,94,86,93,45,96,92,54,16,87,18,60,87,1,93,79,35,44,72,41,69,65,27,86,62,53,97,21,13,86,4,42,65,28,49,60,85,38,60,90,11,31,58,51,47,1,66,35,29,32,98,73,95,7,21,52,56,46,28,57,97,45,14,21,69,100,85,23,6,41,76,38,18,35,18,26,77,16,17,46,81,41,46,1,15,9,11,52,8,32,93,20,48,94,25,2,17,31,38,8,20,52,28,46,12,18,31,55,23,90,70,65,4,66,93,97,22,89,69,67,6,72,49
86,85,65,34,14,76,99,76,50,10,43,46,100,87,35,83,3,2,87,97,89,48,23,66,20,32,20,3,17,15,89,90,77,92,22,7,51,57,41,78,9,85,20,24,67,23,78,86,26,41,66,14,67,50,61,24,98,41,26,0,74,3,70,71,68,54,7,91,89,19,95,14,39,14,43,15,3,91,68,74,6,72,87,17,33,18,80,61,51,83,84,1,89,17,96,97,52,42,16,27,43,98,58,19,63,65,6,1,0,61,61,24,17,75,61,40,45,90,82,45,84,34,45,73,82,4,69,89,38,78,48,94,91,67,15,26,61,94,11,69,73,55,43,28,83,54,43,58,62,89,41,92,79,29,4,2,54,87,67,7,35,52,81,75,41,46,37,77,20,36,97,100,37,0,62,82,52,13,22,42,89,16,74,78,40,91,98,21,3,39,7,89,50,16,43,96,4,86,20,32
6,73,97,16,86,88,66,84,88,32,71,27,40,90,33,81,22,65,81,82,68,82,89,21,79,94,52,48,67,14,64,31,27,25,75,94,73,37,60,97,72,96,5,100,94,68,74,58,48,3,44,99,14,36,53,80,92,80,57,26,0,91,28,97,16,7,82,12,85,19,0,80,58,28,17,7,19,95,86,6,38,83,76,28,82,42,20,39,30,25,16,53,96,65,59,83,34,62,7,99,7,26,34,54,34,72,7,38,71,65,19,15,46,68,72,62,60,10,28,10,52,31,5,64,34,44,98,41,75,45,37,26,67,32,9,98,40,64,5,64,79,25,73,47,31,80,3,4,40,7,23,16,6,8,3,96,73,75,71,68,23,21,9,15,78,69,38,76,84,57,83,86,10,18,2,35,17,32,86,32,79,10,37,0,17,3,72,69,58,12,14,92,85,93,69,100,13,58,2,68
55,37,59,21,32,61,30,91,94,20,77,95,15,98,59,33,68,46,6,40,34,86,48,74,23,46,70,83,75,9,84,31,0,6,37,86,99,14,56,93,85,86,80,84,99,55,72,99,44,90,28,64,57,12,33,57,2,55,71,97,9,0,54,82,48,27,27,96,64,89,9,95,92,66,51,94,63,76,60,34,87,83,23,59,41,47,6,74,80,36,48,36,88,98,46,78,58,74,8,15,37,45,54,69,92,55,14,61,75,89,26,25,81,63,29,22,30,20,65,50,16,61,17,12,77,23,6,97,97,59,39,73,4,37,36,57,5,51,85,45,93,10,90,62,97,42,47,53,6,73,55,4,24,28,52,63,88,46,39,62,6,14,5,64,49,54,17,6,79,74,78,28,47,1,14,94,17,32,44,56,20,92,87,24,72,55,12,62,54,88,52,38,39,38,57,63,28,46,33,15
16,67,0,93,100,67,72,58,57,10,0,81,68,12,45,91,32,42,42,23,68,19,80,12,68,80,91,91,50,42,83,95,13,39,10,28,30,29,50,86,41,32,86,14,51,76,18,62,12,5,32,73,75,70,16,5,35,94,1,30,72,46,0,47,75,54,79,70,79,28,13,0,88,5,51,4,16,73,83,29,11,48,46,46,72,93,36,51,52,88,27,2,87,80,56,52,32,38,56,86,86,88,98,44,2,15,79,37,22,43,14,92,57,62,63,27,7,22,38,94,43,85,94,23,3,42,35,82,51,48,43,58,87,55,40,30,47,89,88,69,60,63,73,58,19,18,95,12,91,81,34,19,57,64,46,36,48,74,83,71,85,54,16,57,68,85,94,43,91,79,73,17,34,25,53,97,43,98,63,97,61,17,15,99,65,26,31,22,10,62,20,4,22,91,65,76,62,13,87,37
38,58,43,39,7,21,5,88,42,17,3,20,72,3,86,88,75,49,40,98,80,56,37,0,75,62,25,13,58,85,68,64,40,81,92,44,51,23,33,18,84,77,52,10,3,17,56,80,24,87,73,11,80,82,86,14,81,38,29,29,3,18,53,0,94,55,1,86,62,29,89,54,79,57,2,27,30,76,41,28,83,93,93,13,2,8,5,35,17,0,57,79,59,48,7,58,26,85,96,14,52,28,53,38,53,63,52,38,63,7,84,95,25,7,99,78,41,43,33,49,45,26,0,67,66,79,5,63,24,9,19,53,20,23,87,98,14,37,45,9,5,88,79,98,49,52,71,37,3,0,88,94,23,87,69,0,36,4,10,49,50,90,71,35,84,32,51,89,5,58,22,99,29,21,88,75,19,22,80,54,75,45,7,81,94,92,14,49,70,14,36,91,60,49,27,64,57,85,80,66
35,32,80,51,1,20,15,90,99,90,95,34,69,40,78,33,79,82,47,80,11,30,28,2,81,20,35,1,2,1,46,0,81,47,90,57,66,27,66,89,82,100,61,65,65,47,34,56,39,50,22,65,55,10,64,90,66,94,59,32,84,52,25,6,0,8,41,34,79,77,56,14,32,59,45,81,7,42,62,54,9,4,43,24,96,42,67,65,58,26,97,67,95,20,4,52,83,48,42,19,66,10,13,35,8,95,79,38,24,80,64,56,6,97,29,90,5,44,81,2,53,54,98,27,11,88,38,9,20,15,1,49,63,41,0,30,50,45,22,28,100,45,39,51,47,39,95,70,8,41,78,8,37,79,44,91,20,41,12,46,22,64,93,40,43,0,74,61,79,74,78,62,99,25,38,55,66,59,89,80,40,31,50,27,59,2,64,41,61,59,32,94,72,27,82,93,75,15,55,33
63,64,76,59,48,26,97,85,66,12,91,84,9,36,96,79,79,49,21,41,94,41,64,12,75,54,40,78,21,75,21,74,57,39,70,84,4,1,81,21,13,50,60,38,13,57,83,31,92,61,81,51,67,13,35,39,31,39,84,46,93,73,46,45,92,0,56,35,92,72,22,92,75,64,88,10,8,69,72,26,67,35,77,17,86,87,44,60,4,46,0,30,24,58,65,81,20,59,13,41,83,45,74,30,16,82,58,59,31,39,7,17,57,51,94,63,65,10,47,40,80,100,44,43,30,39,64,38,93,93,52,49,50,61,87,44,25,50,69,4,74,69,45,47,72,8,25,80,15,12,20,57,32,85,45,54,23,78,65,67,37,71,25,77,11,40,9,45,22,74,14,9,27,84,38,4,1,74,81,25,22,66,21,10,47,66,43,44,22,51,69,2,69,76,60,56,6,29,32,43
21,41,54,47,100,22,73,64,5,18,85,4,5,13,7,27,4,59,87,28,65,82,88,35,65,6,70,68,78,96,100,95,6,81,32,73,85,8,39,56,49,90,51,90,29,82,33,40,66,40,98,83,80,21,48,0,47,81,39,93,18,73,21,99,59,44,0,54,70,10,56,56,51,47,8,57,78,46,81,8,56,0,56,5,92,76,28,19,8,5,72,75,85,98,97,63,4,65,39,96,16,9,14,95,91,17,20,81,100,77,59,49,18,21,7,96,24,90,16,41,15,6,21,90,86,6,8,41,0,41,2,13,1,27,50,8,68,1,19,43,79,10,82,25,83,34,60,79,12,39,85,11,96,37,9,24,15,40,61,70,35,15,35,49,38,1,90,43,34,24,2,68,33,22,64,88,67,32,33,5,3,92,64,73,79,18,33,87,59,86,33,38,91,57,97,25,14,46,82,6
13,25,9,46,64,83,48,0,47,30,92,7,25,98,30,29,2,48,26,86,69,52,35,53,65,11,60,39,82,46,8,44,2,1,46,80,67,60,27,75,35,6,55,17,19,36,61,19,42,55,76,13,69,13,48,60,91,58,48,9,88,4,30,14,66,65,46,0,46,9,82,10,49,89,86,46,27,29,80,40,76,6,72,24,86,38,62,48,33,62,70,70,91,54,70,46,25,90,31,14,87,0,11,94,80,41,81,59,28,16,18,93,32,17,72,56,29,24,13,62,78,10,8,6,46,68,72,7,68,79,81,18,72,79,78,66,52,73,82,52,13,54,2,95,31,76,93,50,91,75,35,71,89,58,33,12,85,61,94,83,29,33,60,73,71,32,69,4,85,17,59,39,24,15,10,51,6,21,46,71,3,27,77,93,32,81,69,88,66,56,98,82,59,39,9,35,72,56,88,33
